time_s,component,type,terminal_a,terminal_b,value,unit,closed,initial_value,initial_unit,voltage_a_minus_b_V,current_a_to_b_A,power_absorbed_W,stored_energy_J,voltage_known,current_known,method,relative_local_tolerance,absolute_state_tolerance,window_s,source_waveform,source_amplitude,source_frequency_Hz,source_phase_deg,pulse_width_percent,pulse_edge_percent,initial_switch_closed,switch_timing_enabled,switch_schedule_s,time_side,switch_events,diode_model,diode_Is_A,diode_emission,diode_thermal_voltage_V,nonlinear_iterations,controlled_source_kind,control_positive,control_negative,sense_source_id,control_gain,control_value,control_unit,opamp_model,opamp_lower_V,opamp_upper_V,opamp_region,opamp_unlimited_output_V,opamp_headroom_V,opamp_regions_checked,opamp_timing_enabled,opamp_gbw_Hz,opamp_slew_V_per_us,opamp_starting_output_V,opamp_timing_active,opamp_local_slope_V_per_s,opamp_step_slope_V_per_s,zener_knee_V,zener_slope_resistance_ohm,zener_region,diode_series_resistance_ohm,diode_junction_voltage_V,diode_series_voltage_V,diode_junction_power_W,diode_series_power_W,requested_integration,integration_restart
0.005482613788020359,L4,inductor,B,0,100,mH,,0,A,-1.2524867206960282,0.01252486720696028,-0.015687229855198905,0.000007843614927599452,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005522613788020359,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005522613788020359,S2,switch,A,B,0,,false,0,,6.203369594394223,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005522613788020359,R3,resistor,B,0,100,Ω,,0,,-1.203369594394223,-0.01203369594394223,0.01448098380712517,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005522613788020359,L4,inductor,B,0,100,mH,,0,A,-1.203369594394223,0.012033695943942229,-0.014480983807125166,0.0000072404919035625835,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005562613788020359,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005562613788020359,S2,switch,A,B,0,,false,0,,6.156178629908175,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005562613788020359,R3,resistor,B,0,100,Ω,,0,,-1.1561786299081749,-0.011561786299081748,0.013367490242563444,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005562613788020359,L4,inductor,B,0,100,mH,,0,A,-1.1561786299081749,0.011561786299081748,-0.013367490242563444,0.000006683745121281721,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005602613788020359,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005602613788020359,S2,switch,A,B,0,,false,0,,6.110838291480404,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005602613788020359,R3,resistor,B,0,100,Ω,,0,,-1.1108382914804031,-0.011108382914804031,0.01233961709819101,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005602613788020359,L4,inductor,B,0,100,mH,,0,A,-1.1108382914804031,0.011108382914804031,-0.01233961709819101,0.000006169808549095506,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005642613788020359,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005642613788020359,S2,switch,A,B,0,,false,0,,6.067276005539995,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005642613788020359,R3,resistor,B,0,100,Ω,,0,,-1.067276005539995,-0.01067276005539995,0.011390780720014074,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005642613788020359,L4,inductor,B,0,100,mH,,0,A,-1.067276005539995,0.01067276005539995,-0.011390780720014074,0.000005695390360007038,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0056826137880203595,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0056826137880203595,S2,switch,A,B,0,,false,0,,6.025422044538427,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0056826137880203595,R3,resistor,B,0,100,Ω,,0,,-1.0254220445384266,-0.010254220445384266,0.01051490369425367,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0056826137880203595,L4,inductor,B,0,100,mH,,0,A,-1.0254220445384266,0.010254220445384264,-0.010514903694253667,0.000005257451847126833,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0057226137880203596,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0057226137880203596,S2,switch,A,B,0,,false,0,,5.985209415340841,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0057226137880203596,R3,resistor,B,0,100,Ω,,0,,-0.9852094153408408,-0.009852094153408408,0.009706375920762414,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0057226137880203596,L4,inductor,B,0,100,mH,,0,A,-0.9852094153408408,0.00985209415340841,-0.009706375920762416,0.000004853187960381209,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.00576261378802036,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.00576261378802036,S2,switch,A,B,0,,false,0,,5.9465737519941415,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.00576261378802036,R3,resistor,B,0,100,Ω,,0,,-0.9465737519941412,-0.009465737519941411,0.008960018679642658,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.00576261378802036,L4,inductor,B,0,100,mH,,0,A,-0.9465737519941412,0.009465737519941413,-0.00896001867964266,0.000004480009339821331,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.00580261378802036,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.00580261378802036,S2,switch,A,B,0,,false,0,,5.909453212700253,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.00580261378802036,R3,resistor,B,0,100,Ω,,0,,-0.9094532127002533,-0.009094532127002532,0.00827105146090812,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.00580261378802036,L4,inductor,B,0,100,mH,,0,A,-0.9094532127002533,0.009094532127002532,-0.00827105146090812,0.000004135525730454061,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.00584261378802036,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.00584261378802036,S2,switch,A,B,0,,false,0,,5.873788380829655,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.00584261378802036,R3,resistor,B,0,100,Ω,,0,,-0.8737883808296549,-0.00873788380829655,0.0076350613447291014,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.00584261378802036,L4,inductor,B,0,100,mH,,0,A,-0.8737883808296549,0.00873788380829655,-0.0076350613447291014,0.000003817530672364551,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.00588261378802036,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.00588261378802036,S2,switch,A,B,0,,false,0,,5.8395221698167274,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.00588261378802036,R3,resistor,B,0,100,Ω,,0,,-0.8395221698167272,-0.008395221698167272,0.0070479747361378575,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.00588261378802036,L4,inductor,B,0,100,mH,,0,A,-0.8395221698167272,0.008395221698167272,-0.0070479747361378575,0.0000035239873680689286,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.00592261378802036,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.00592261378802036,S2,switch,A,B,0,,false,0,,5.806599731784699,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.00592261378802036,R3,resistor,B,0,100,Ω,,0,,-0.8065997317846986,-0.008065997317846985,0.006506031273151476,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.00592261378802036,L4,inductor,B,0,100,mH,,0,A,-0.8065997317846986,0.008065997317846987,-0.006506031273151478,0.0000032530156365757393,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.00596261378802036,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.00596261378802036,S2,switch,A,B,0,,false,0,,5.7749683697539265,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.00596261378802036,R3,resistor,B,0,100,Ω,,0,,-0.774968369753926,-0.00774968369753926,0.006005759741190578,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.00596261378802036,L4,inductor,B,0,100,mH,,0,A,-0.774968369753926,0.007749683697539261,-0.006005759741190579,0.00000300287987059529,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.00600261378802036,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.00600261378802036,S2,switch,A,B,0,,false,0,,5.744577453292988,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.00600261378802036,R3,resistor,B,0,100,Ω,,0,,-0.7445774532929877,-0.007445774532929878,0.005543955839522714,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.00600261378802036,L4,inductor,B,0,100,mH,,0,A,-0.7445774532929877,0.007445774532929878,-0.005543955839522714,0.000002771977919761357,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.00604261378802036,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.00604261378802036,S2,switch,A,B,0,,false,0,,5.715378337477576,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.00604261378802036,R3,resistor,B,0,100,Ω,,0,,-0.7153783374775764,-0.007153783374775764,0.0051176616573218115,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.00604261378802036,L4,inductor,B,0,100,mH,,0,A,-0.7153783374775764,0.007153783374775765,-0.005117661657321812,0.0000025588308286609063,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0060826137880203605,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0060826137880203605,S2,switch,A,B,0,,false,0,,5.687324285027476,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0060826137880203605,R3,resistor,B,0,100,Ω,,0,,-0.6873242850274753,-0.006873242850274753,0.004724146727885302,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0060826137880203605,L4,inductor,B,0,100,mH,,0,A,-0.6873242850274753,0.006873242850274753,-0.004724146727885302,0.000002362073363942651,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006122613788020361,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006122613788020361,S2,switch,A,B,0,,false,0,,5.660370391496986,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006122613788020361,R3,resistor,B,0,100,Ω,,0,,-0.660370391496986,-0.006603703914969859,0.004360890539658825,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006122613788020361,L4,inductor,B,0,100,mH,,0,A,-0.660370391496986,0.00660370391496986,-0.0043608905396588255,0.000002180445269829413,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006162613788020361,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006162613788020361,S2,switch,A,B,0,,false,0,,5.634473513399065,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006162613788020361,R3,resistor,B,0,100,Ω,,0,,-0.6344735133990649,-0.006344735133990649,0.004025566392049534,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006162613788020361,L4,inductor,B,0,100,mH,,0,A,-0.6344735133990649,0.006344735133990649,-0.004025566392049534,0.0000020127831960247673,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006202613788020361,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006202613788020361,S2,switch,A,B,0,,false,0,,5.609592199148121,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006202613788020361,R3,resistor,B,0,100,Ω,,0,,-0.6095921991481211,-0.006095921991481211,0.003716026492622426,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006202613788020361,L4,inductor,B,0,100,mH,,0,A,-0.6095921991481211,0.006095921991481211,-0.003716026492622426,0.0000018580132463112128,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006242613788020361,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006242613788020361,S2,switch,A,B,0,,false,0,,5.58568662271094,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006242613788020361,R3,resistor,B,0,100,Ω,,0,,-0.5856866227109399,-0.005856866227109399,0.0034302882002254682,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006242613788020361,L4,inductor,B,0,100,mH,,0,A,-0.5856866227109399,0.005856866227109399,-0.0034302882002254682,0.0000017151441001127341,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006282613788020361,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006282613788020361,S2,switch,A,B,0,,false,0,,5.56271851985953,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006282613788020361,R3,resistor,B,0,100,Ω,,0,,-0.5627185198595304,-0.005627185198595303,0.0031665213259290063,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006282613788020361,L4,inductor,B,0,100,mH,,0,A,-0.5627185198595304,0.005627185198595304,-0.003166521325929007,0.0000015832606629645037,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006322613788020361,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006322613788020361,S2,switch,A,B,0,,false,0,,5.540651126923862,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006322613788020361,R3,resistor,B,0,100,Ω,,0,,-0.5406511269238625,-0.0054065112692386254,0.002923036410440425,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006322613788020361,L4,inductor,B,0,100,mH,,0,A,-0.5406511269238625,0.005406511269238625,-0.0029230364104404247,0.000001461518205220212,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006362613788020361,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006362613788020361,S2,switch,A,B,0,,false,0,,5.519449121946456,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006362613788020361,R3,resistor,B,0,100,Ω,,0,,-0.519449121946456,-0.00519449121946456,0.002698273902909441,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006362613788020361,L4,inductor,B,0,100,mH,,0,A,-0.519449121946456,0.00519449121946456,-0.002698273902909441,0.0000013491369514547208,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006402613788020361,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006402613788020361,S2,switch,A,B,0,,false,0,,5.499078568144634,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006402613788020361,R3,resistor,B,0,100,Ω,,0,,-0.49907856814463414,-0.004990785681446341,0.0024907941718129824,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006402613788020361,L4,inductor,B,0,100,mH,,0,A,-0.49907856814463414,0.004990785681446341,-0.0024907941718129824,0.0000012453970859064911,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0064426137880203614,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0064426137880203614,S2,switch,A,B,0,,false,0,,5.479506859589943,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0064426137880203614,R3,resistor,B,0,100,Ω,,0,,-0.47950685958994255,-0.004795068595899426,0.002299268283938089,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0064426137880203614,L4,inductor,B,0,100,mH,,0,A,-0.47950685958994255,0.004795068595899426,-0.002299268283938089,0.0000011496341419690447,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
